room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
6969848,28309106,Entire home/apt,,16,0,0.0,2,0.0,999.0,,36.130247,-115.172194,2017-03-10 23:21:25.581421
5862440,30439302,Entire home/apt,,16,0,0.0,8,2.0,750.0,,36.060414,-115.170404,2017-03-10 23:21:25.574002
5729306,29705875,Entire home/apt,,16,1,0.0,4,0.0,850.0,,36.10491,-115.167489,2017-03-10 23:21:25.571241
15767522,101958974,Entire home/apt,,5,3,5.0,16,5.0,899.0,,36.133753,-115.234805,2017-03-10 23:21:25.569114
15537794,40240849,Entire home/apt,,5,15,5.0,16,6.0,829.0,,36.149486,-115.259018,2017-03-10 23:21:25.566944
9109052,1095192,Entire home/apt,,20,2,0.0,16,9.0,990.0,,36.085396,-115.110222,2017-03-10 23:21:25.564209
16985258,18652610,Entire home/apt,,42,2,0.0,10,5.0,750.0,,36.129254,-115.245494,2017-03-10 23:21:25.561877
10233701,52593783,Entire home/apt,,9,0,0.0,4,2.0,750.0,,36.057456,-115.280913,2017-03-10 23:21:25.559582
15312031,97534557,Entire home/apt,,5,7,5.0,16,6.0,800.0,,36.135712,-115.245859,2017-03-10 23:21:25.555275
16239606,106155138,Entire home/apt,,23,4,5.0,10,5.0,981.0,,35.93646,-115.119321,2017-03-10 23:21:25.552933
16204132,18273973,Entire home/apt,,42,1,0.0,10,2.0,950.0,,36.113234,-115.198148,2017-03-10 23:21:25.550604
16914537,22624145,Entire home/apt,,16,0,0.0,4,0.0,950.0,,36.106464,-115.168674,2017-03-10 23:21:25.548398
17302019,116740287,Entire home/apt,,23,0,0.0,15,5.0,850.0,,35.966039,-114.829892,2017-03-10 23:21:25.545768
15552476,20029932,Entire home/apt,,42,5,5.0,9,2.0,950.0,,36.113284,-115.199779,2017-03-10 23:21:25.541495
2040846,8245641,Entire home/apt,,42,24,5.0,6,2.0,997.0,,36.115249,-115.197608,2017-03-10 23:21:25.538172
10055343,18273973,Entire home/apt,,42,35,4.5,8,2.0,995.0,,36.116169,-115.196767,2017-03-10 23:21:25.535274
17235757,37064139,Entire home/apt,,16,0,0.0,6,1.0,525.0,,36.110346,-115.175742,2017-03-10 23:21:23.903427
16219594,461037,Entire home/apt,,41,0,0.0,10,3.0,515.0,,36.008195,-115.153844,2017-03-10 23:21:23.901027
14361433,12018637,Entire home/apt,,16,0,0.0,8,2.0,555.0,,36.108416,-115.166415,2017-03-10 23:21:23.897365
14057963,24662836,Entire home/apt,,16,0,0.0,8,2.0,599.0,,36.060793,-115.170333,2017-03-10 23:21:22.808951
13555208,14293512,Entire home/apt,,11,1,0.0,16,4.0,700.0,,36.168324,-115.139034,2017-03-10 23:21:22.804731
13467251,51122729,Entire home/apt,,16,0,0.0,4,1.0,550.0,,36.100317,-115.172021,2017-03-10 23:21:22.802450
13125655,12018637,Entire home/apt,,20,1,0.0,8,3.0,699.0,,36.107869,-115.133198,2017-03-10 23:21:22.799798
13103746,29421486,Entire home/apt,,16,0,0.0,12,4.0,700.0,,36.155648,-115.146705,2017-03-10 23:21:22.796804
12137581,29543681,Entire home/apt,,16,0,0.0,4,2.0,575.0,,36.095181,-115.175059,2017-03-10 23:21:22.794779
12134872,29543681,Entire home/apt,,16,0,0.0,6,2.0,575.0,,36.112719,-115.178197,2017-03-10 23:21:22.792717
11770464,37064139,Entire home/apt,,16,0,0.0,6,2.0,599.0,,36.10967,-115.175654,2017-03-10 23:21:22.789993
10942987,43891518,Entire home/apt,,41,2,0.0,14,5.0,549.0,,36.050703,-115.165326,2017-03-10 23:21:22.787844
10941728,43891518,Entire home/apt,,41,1,0.0,12,6.0,699.0,,36.029429,-115.194212,2017-03-10 23:21:22.785070
10120082,14293512,Entire home/apt,,42,0,0.0,16,4.0,700.0,,36.114174,-115.22993,2017-03-10 23:21:22.782245
9026491,37064139,Entire home/apt,,16,0,0.0,8,2.0,559.0,,36.106347,-115.167538,2017-03-10 23:21:22.779873
5337584,243688,Entire home/apt,,16,4,4.5,6,2.0,550.0,,36.118671,-115.163639,2017-03-10 23:21:22.775171
2703417,7840168,Entire home/apt,,42,26,4.5,12,4.0,600.0,,36.109621,-115.268213,2017-03-10 23:21:21.248265
15257587,43891518,Entire home/apt,,8,1,0.0,14,5.0,699.0,,36.050249,-115.234813,2017-03-10 23:21:21.238728
17320551,91320761,Entire home/apt,,34,0,0.0,12,4.0,550.0,,36.170001,-115.280243,2017-03-10 23:21:21.232995
12488358,43891518,Entire home/apt,,41,1,0.0,16,5.0,699.0,,36.039352,-115.166288,2017-03-10 23:21:21.229559
5859480,29869410,Entire home/apt,,5,3,5.0,10,5.0,599.0,,36.151655,-115.259106,2017-03-10 23:21:21.227259
845392,575684,Entire home/apt,,16,50,5.0,6,2.0,550.0,,36.110173,-115.172012,2017-03-10 23:21:19.903960
4952199,17128038,Entire home/apt,,37,2,0.0,8,3.0,580.0,,36.246524,-115.272972,2017-03-10 23:21:19.901702
14905208,86748234,Entire home/apt,,41,0,0.0,10,5.0,669.0,,36.041027,-115.164911,2017-03-10 23:21:19.897572
17270183,575684,Entire home/apt,,16,0,0.0,6,1.0,525.0,,36.110775,-115.176512,2017-03-10 23:21:19.895259
16520105,24465050,Entire home/apt,,16,0,0.0,16,0.0,600.0,,36.151532,-115.162456,2017-03-10 23:21:19.892663
16738798,111013806,Entire home/apt,,5,0,0.0,12,4.0,525.0,,36.149784,-115.24697,2017-03-10 23:21:19.887183
11851899,43891518,Entire home/apt,,5,2,0.0,10,4.0,549.0,,36.132064,-115.230315,2017-03-10 23:21:19.884430
4638577,24016487,Entire home/apt,,10,24,5.0,16,8.0,595.0,,36.127953,-115.207627,2017-03-10 23:21:19.881987
11967076,29421486,Entire home/apt,,16,24,5.0,12,4.0,649.0,,36.153959,-115.146192,2017-03-10 23:21:19.879506
3145192,15967605,Entire home/apt,,41,2,0.0,10,4.0,550.0,,36.044086,-115.1625,2017-03-10 23:21:19.876432
8259554,43557257,Entire home/apt,,41,6,5.0,12,5.0,525.0,,35.995125,-115.152046,2017-03-10 23:21:19.871008
17592776,91320761,Entire home/apt,,37,0,0.0,12,3.0,685.0,,36.245406,-115.273076,2017-03-10 23:21:19.868877
4040759,20895841,Entire home/apt,,10,30,5.0,10,4.0,599.0,,36.162056,-115.175125,2017-03-10 23:21:19.866557
16759459,94360470,Entire home/apt,,20,0,0.0,16,5.0,550.0,,36.084784,-115.094828,2017-03-10 23:21:19.863827
15518967,52905908,Entire home/apt,,16,1,0.0,6,2.0,650.0,,36.109485,-115.169806,2017-03-10 23:21:19.860840
10945157,43891518,Entire home/apt,,41,0,0.0,16,6.0,699.0,,36.00609,-115.156712,2017-03-10 23:21:19.857549
8715708,45442062,Entire home/apt,,16,0,0.0,4,1.0,670.0,,36.108666,-115.168487,2017-03-10 23:21:18.552325
11239597,29706622,Entire home/apt,,29,12,5.0,14,6.0,700.0,,36.019788,-114.975771,2017-03-10 23:21:18.549628
15232659,57340283,Entire home/apt,,10,2,0.0,14,5.0,549.0,,36.153068,-115.185036,2017-03-10 23:21:18.547384
395756,1940335,Entire home/apt,,20,0,0.0,10,4.0,595.0,,36.081757,-115.093358,2017-03-10 23:21:18.543643
14948661,47733494,Entire home/apt,,5,15,5.0,16,7.0,620.0,,36.138491,-115.246201,2017-03-10 23:21:18.541354
17641936,7020957,Entire home/apt,,16,0,0.0,10,6.0,695.0,,36.057957,-115.189813,2017-03-10 23:21:18.539366
10943744,43891518,Entire home/apt,,16,7,5.0,16,7.0,699.0,,36.06072,-115.18538,2017-03-10 23:21:18.537345
6970974,36551054,Entire home/apt,,35,8,4.0,12,6.0,525.0,,35.992647,-115.216311,2017-03-10 23:21:18.531950
11145513,57932761,Entire home/apt,,42,0,0.0,4,2.0,550.0,,36.109155,-115.182146,2017-03-10 23:21:18.529340
15145832,39389610,Entire home/apt,,16,7,4.5,10,3.0,675.0,,36.129037,-115.173483,2017-03-10 23:21:18.525095
16191327,51507900,Entire home/apt,,17,0,0.0,12,6.0,600.0,,36.278557,-115.15765,2017-03-10 23:21:18.522679
16534246,74535885,Entire home/apt,,5,0,0.0,16,5.0,699.0,,36.133283,-115.259383,2017-03-10 23:21:18.520720
10256207,37267742,Entire home/apt,,16,0,0.0,4,1.0,695.0,,36.107674,-115.168007,2017-03-10 23:21:18.518064
17606512,91320761,Entire home/apt,,10,0,0.0,12,4.0,625.0,,36.156077,-115.177398,2017-03-10 23:21:18.515834
5910168,30695302,Entire home/apt,,16,1,0.0,4,1.0,550.0,,36.107333,-115.168411,2017-03-10 23:21:18.511015
17641711,7020957,Entire home/apt,,16,0,0.0,10,6.0,595.0,,36.059859,-115.190137,2017-03-10 23:21:17.180412
13462674,68886821,Entire home/apt,,22,10,5.0,8,3.0,625.0,,36.012475,-115.090802,2017-03-10 23:21:17.178346
8267437,27498380,Entire home/apt,,18,17,5.0,16,6.0,699.0,,36.078234,-115.083746,2017-03-10 23:21:17.174229
16286022,32002538,Entire home/apt,,5,5,5.0,16,7.0,600.0,,36.136998,-115.260791,2017-03-10 23:21:17.172006
16408076,107505149,Entire home/apt,,21,4,5.0,10,5.0,599.0,,36.050785,-115.133104,2017-03-10 23:21:17.167945
15540097,99951252,Entire home/apt,,10,6,5.0,14,4.0,525.0,,36.152794,-115.238575,2017-03-10 23:21:17.162285
16946377,11855142,Entire home/apt,,41,1,0.0,12,5.0,599.0,,35.980117,-115.124424,2017-03-10 23:21:17.159188
14233282,56419800,Entire home/apt,,16,11,5.0,12,3.0,625.0,,36.107233,-115.170786,2017-03-10 23:21:17.156878
9911921,50965218,Entire home/apt,,5,23,5.0,16,7.0,600.0,,36.123286,-115.288611,2017-03-10 23:21:17.154512
16366098,37267742,Entire home/apt,,16,1,0.0,8,2.0,667.0,,36.117696,-115.170128,2017-03-10 23:21:17.152289
15560753,82425759,Entire home/apt,,35,5,5.0,16,5.0,550.0,,36.036138,-115.231234,2017-03-10 23:21:17.150015
17516303,12520732,Entire home/apt,,16,0,0.0,6,2.0,650.0,,36.136613,-115.15204,2017-03-10 23:21:17.147765
17318669,20770004,Entire home/apt,,16,0,0.0,4,1.0,600.0,,36.109649,-115.177522,2017-03-10 23:21:17.145755
17402787,3474397,Entire home/apt,,5,0,0.0,12,5.0,649.0,,36.143262,-115.280404,2017-03-10 23:21:17.143544
4955150,25541572,Entire home/apt,,16,33,5.0,16,3.0,600.0,,36.109607,-115.174521,2017-03-10 23:21:17.141029
13715172,80123687,Entire home/apt,,8,0,0.0,6,3.0,375.0,,36.051093,-115.201878,2017-03-10 23:19:07.865503
16636605,39631194,Entire home/apt,,42,0,0.0,5,1.0,350.0,,36.101034,-115.214274,2017-03-10 23:18:58.557900
17190893,38798241,Entire home/apt,,8,0,0.0,13,4.0,359.0,,36.095641,-115.234656,2017-03-10 23:18:37.841485
9329988,5437715,Entire home/apt,,5,0,0.0,8,5.0,375.0,,36.15077,-115.26518,2017-03-10 23:18:35.835809
1209162,6602959,Entire home/apt,,16,5,5.0,5,2.0,499.0,,36.128995,-115.173419,2017-03-10 23:18:31.843593
7734983,20029932,Entire home/apt,,8,30,5.0,12,4.0,325.0,,36.102788,-115.25585,2017-03-10 23:18:23.418575
16578294,15025501,Entire home/apt,,41,1,0.0,6,2.0,495.0,,36.034215,-115.172187,2017-03-10 23:18:20.174368
16933364,64889149,Entire home/apt,,16,0,0.0,6,2.0,350.0,,36.118707,-115.164275,2017-03-10 23:18:08.637700
10803986,55924486,Entire home/apt,,16,0,0.0,6,2.0,350.0,,36.108552,-115.167628,2017-03-10 23:18:02.884339
13909083,24662836,Entire home/apt,,16,0,0.0,8,2.0,309.0,,36.059901,-115.172633,2017-03-10 23:18:02.857467
2320802,11850487,Entire home/apt,,20,0,0.0,8,4.0,350.0,,36.109114,-115.11151,2017-03-10 23:18:01.495588
998980,661691,Entire home/apt,,41,0,0.0,6,3.0,358.0,,36.032551,-115.172297,2017-03-10 23:18:00.025275
16339788,92878439,Entire home/apt,,42,1,0.0,6,3.0,390.0,,36.123032,-115.261445,2017-03-10 23:17:59.065451
2320395,11850487,Entire home/apt,,10,19,5.0,8,4.0,325.0,,36.150669,-115.172605,2017-03-10 23:17:52.007889
17283184,575684,Entire home/apt,,16,0,0.0,6,1.0,499.0,,36.10888,-115.175824,2017-03-10 23:17:51.980122
16299733,106211370,Entire home/apt,,41,1,0.0,8,3.0,340.0,,36.033185,-115.173582,2017-03-10 23:17:49.741932
15300682,65518248,Entire home/apt,,42,1,0.0,8,3.0,399.0,,36.122031,-115.184623,2017-03-10 23:17:48.371250
13864080,9758971,Entire home/apt,,42,5,5.0,8,1.0,500.0,,36.113868,-115.197657,2017-03-10 23:17:45.205866
10752838,55598068,Entire home/apt,,8,14,5.0,12,4.0,499.0,,36.080219,-115.221947,2017-03-10 23:17:45.191583
7095974,32002538,Entire home/apt,,8,41,5.0,14,4.0,325.0,,36.060832,-115.227454,2017-03-10 23:17:43.502593
4573182,23705127,Entire home/apt,,13,1,0.0,10,4.0,414.0,,36.300226,-115.22236,2017-03-10 23:17:41.042715
15486284,461037,Entire home/apt,,42,0,0.0,8,4.0,499.0,,36.116484,-115.214436,2017-03-10 23:17:38.330727
12290184,60630299,Entire home/apt,,16,1,0.0,8,2.0,400.0,,36.135383,-115.150306,2017-03-10 23:17:37.039597
11346695,2011702,Entire home/apt,,7,5,4.5,10,5.0,399.0,,36.239007,-115.151769,2017-03-10 23:17:37.035511
15339622,1314138,Entire home/apt,,41,0,0.0,6,2.0,499.0,,36.036798,-115.174265,2017-03-10 23:17:35.584847
14429937,65518248,Entire home/apt,,42,3,5.0,6,2.0,350.0,,36.12274,-115.183602,2017-03-10 23:17:35.578754
12432899,59824865,Entire home/apt,,1,1,0.0,8,4.0,449.0,,36.28956,-115.205988,2017-03-10 23:17:32.981965
14070588,65884566,Entire home/apt,,42,3,5.0,12,3.0,234.0,,36.121024,-115.19929,2017-03-10 22:54:27.585706
14730721,27353287,Entire home/apt,,42,1,0.0,4,1.0,280.0,,36.114493,-115.218098,2017-03-10 22:54:27.581165
9028890,37064139,Entire home/apt,,16,14,5.0,8,2.0,299.0,,36.107304,-115.16665,2017-03-10 22:54:27.578211
13999524,38711911,Entire home/apt,,42,0,0.0,4,0.0,270.0,,36.115102,-115.217571,2017-03-10 22:54:26.311241
13956396,73776383,Entire home/apt,,42,0,0.0,8,2.0,299.0,,36.101009,-115.213018,2017-03-10 22:54:26.302649
13079878,64086645,Entire home/apt,,42,8,5.0,8,3.0,285.0,,36.121673,-115.18311,2017-03-10 22:54:26.289235
15086971,26521212,Entire home/apt,,42,1,0.0,8,2.0,269.0,,36.120807,-115.184745,2017-03-10 22:54:26.283473
2233401,575684,Entire home/apt,,16,43,5.0,5,1.0,239.0,,36.110012,-115.172872,2017-03-10 22:54:24.756789
1874608,6032825,Entire home/apt,,16,1,0.0,6,2.0,230.0,,36.106756,-115.173485,2017-03-10 22:54:24.753713
10082613,31870579,Entire home/apt,,16,14,5.0,8,2.0,209.0,,36.10727,-115.160526,2017-03-10 22:54:24.747990
8016324,42325634,Entire home/apt,,16,19,5.0,8,2.0,290.0,,36.107366,-115.160258,2017-03-10 22:54:22.708525
13973585,73776383,Entire home/apt,,16,0,0.0,4,1.0,299.0,,36.115793,-115.168159,2017-03-10 22:54:18.020095
15757865,101865716,Entire home/apt,,12,0,0.0,16,6.0,300.0,,36.159558,-115.034869,2017-03-10 22:54:07.599950
13007560,71156196,Entire home/apt,,41,1,0.0,4,1.0,250.0,,36.00878,-115.175984,2017-03-10 22:54:04.159215
7511084,2995822,Entire home/apt,,16,7,4.5,12,4.0,299.0,,36.108375,-115.160388,2017-03-10 22:54:04.156978
10252942,19139775,Entire home/apt,,8,1,0.0,6,2.0,245.0,,36.095187,-115.209565,2017-03-10 22:54:04.150079
16768309,7054805,Entire home/apt,,16,0,0.0,6,2.0,259.0,,36.097226,-115.166725,2017-03-10 22:54:04.147533
13298205,43782388,Entire home/apt,,16,1,0.0,8,2.0,255.0,,36.106771,-115.160224,2017-03-10 22:54:01.065964
9997494,19139775,Entire home/apt,,8,2,0.0,4,1.0,245.0,,36.099514,-115.212789,2017-03-10 22:53:59.078707
4886097,2995822,Entire home/apt,,16,37,5.0,10,3.0,207.0,,36.10867,-115.16025,2017-03-10 22:53:40.076218
7034737,21891065,Entire home/apt,,23,1,0.0,8,5.0,250.0,,36.007704,-114.948079,2017-03-10 22:53:40.073582
10156947,31870579,Entire home/apt,,16,29,5.0,8,2.0,209.0,,36.108726,-115.160185,2017-03-10 22:53:37.894289
10248229,31870579,Entire home/apt,,16,14,5.0,8,2.0,209.0,,36.108543,-115.159926,2017-03-10 22:53:37.891743
5241739,25166791,Entire home/apt,,16,17,5.0,8,3.0,295.0,,36.107239,-115.158352,2017-03-10 22:53:37.889309
5311571,25166791,Entire home/apt,,16,1,0.0,8,3.0,295.0,,36.108972,-115.157933,2017-03-10 22:53:37.886255
5359250,25166791,Entire home/apt,,16,4,4.5,8,3.0,295.0,,36.108971,-115.157578,2017-03-10 22:53:37.883300
13101121,36357506,Entire home/apt,,10,0,0.0,9,3.0,225.0,,36.143532,-115.186445,2017-03-10 22:53:37.878953
1925336,9973803,Entire home/apt,,16,0,0.0,6,2.0,280.0,,36.118848,-115.163979,2017-03-10 22:53:37.871138
15699028,5835106,Entire home/apt,,29,3,5.0,8,4.0,299.0,,36.06142,-115.06881,2017-03-10 22:53:37.863376
16129529,48666243,Entire home/apt,,16,1,0.0,8,2.0,300.0,,36.119445,-115.143327,2017-03-10 22:53:36.480339
5396199,9030279,Entire home/apt,,16,1,0.0,6,2.0,232.0,,36.138783,-115.161307,2017-03-10 22:53:36.478099
15484659,90073882,Entire home/apt,,10,15,5.0,12,4.0,225.0,,36.172182,-115.164459,2017-03-10 22:53:36.462052
9795051,50478409,Entire home/apt,,11,2,0.0,4,1.0,225.0,,36.163178,-115.145247,2017-03-10 22:53:36.455845
10239970,19139775,Entire home/apt,,16,2,0.0,6,2.0,275.0,,36.10726,-115.171385,2017-03-10 22:53:35.341923
3169888,645698,Entire home/apt,,16,13,5.0,8,2.0,250.0,,36.136064,-115.163257,2017-03-10 22:53:35.339085
1950574,2995822,Entire home/apt,,16,87,5.0,10,3.0,207.0,,36.108183,-115.162366,2017-03-10 22:53:35.334796
16067337,31870579,Entire home/apt,,16,2,0.0,8,2.0,209.0,,36.107349,-115.16227,2017-03-10 22:53:35.332432
13012775,71156196,Entire home/apt,,41,1,0.0,4,1.0,230.0,,36.009623,-115.17479,2017-03-10 22:53:35.328037
14087984,73776383,Entire home/apt,,16,0,0.0,4,1.0,299.0,,36.108326,-115.168978,2017-03-10 22:53:35.321627
10040771,19139775,Entire home/apt,,16,2,0.0,6,2.0,275.0,,36.107266,-115.170426,2017-03-10 22:53:35.318642
4317823,22416014,Entire home/apt,,16,6,5.0,4,1.0,229.0,,36.106281,-115.169836,2017-03-10 22:53:34.059021
16602672,39631194,Entire home/apt,,41,0,0.0,5,1.0,250.0,,36.034306,-115.17353,2017-03-10 22:53:34.046487
10902488,43782388,Entire home/apt,,16,2,0.0,8,2.0,255.0,,36.108705,-115.160035,2017-03-10 22:53:34.044293
17283742,103104686,Entire home/apt,,10,0,0.0,10,4.0,208.0,,36.140372,-115.194321,2017-03-10 22:53:34.032519
13920372,73776383,Entire home/apt,,16,0,0.0,4,1.0,215.0,,36.106811,-115.160623,2017-03-10 22:53:32.920406
7749922,40741137,Entire home/apt,,20,0,0.0,3,1.0,250.0,,36.083958,-115.101252,2017-03-10 22:53:32.907647
17500134,2469672,Entire home/apt,,16,0,0.0,8,2.0,299.0,,36.105843,-115.164235,2017-03-10 22:53:32.903303
6900564,31870579,Entire home/apt,,16,26,5.0,8,2.0,209.0,,36.107056,-115.162142,2017-03-10 22:53:32.885619
10237778,12018637,Entire home/apt,,16,7,4.0,4,1.0,255.0,,36.106295,-115.167488,2017-03-10 22:53:31.654982
3051728,2995822,Entire home/apt,,16,58,5.0,10,3.0,207.0,,36.106246,-115.161564,2017-03-10 22:53:31.651684
16129380,91329162,Entire home/apt,,12,0,0.0,8,4.0,300.0,,36.121267,-115.050664,2017-03-10 22:53:31.636261
9999365,32651183,Entire home/apt,,16,0,0.0,6,2.0,215.0,,36.106923,-115.160087,2017-03-10 22:53:31.628628
16067045,39631194,Entire home/apt,,41,0,0.0,10,3.0,250.0,,36.033906,-115.174181,2017-03-10 22:53:31.624326
15491266,31870579,Entire home/apt,,16,5,4.0,8,2.0,209.0,,36.107635,-115.161532,2017-03-10 22:53:30.413880
9842393,30785719,Entire home/apt,,16,0,0.0,6,2.0,250.0,,36.109609,-115.169993,2017-03-10 22:53:30.400024
16764523,3475436,Entire home/apt,,16,0,0.0,8,3.0,239.0,,36.098809,-115.167548,2017-03-10 22:53:30.397516
16068389,31870579,Entire home/apt,,16,1,0.0,8,2.0,209.0,,36.108094,-115.161603,2017-03-10 22:53:30.395005
14730823,42325634,Entire home/apt,,16,10,5.0,8,2.0,290.0,,36.108086,-115.160404,2017-03-10 22:53:30.390894
10996360,2995822,Entire home/apt,,16,0,0.0,10,3.0,207.0,,36.107071,-115.160393,2017-03-10 22:53:28.069144
10227132,52548124,Entire home/apt,,11,1,0.0,8,2.0,300.0,,36.169424,-115.140708,2017-03-10 22:53:28.052533
16312918,317618,Entire home/apt,,16,2,0.0,2,0.0,218.0,,36.107029,-115.168715,2017-03-10 22:53:17.844161
11981837,12018637,Entire home/apt,,16,9,4.5,8,2.0,299.0,,36.105696,-115.167709,2017-03-10 22:53:15.774742
8354017,31870579,Entire home/apt,,16,26,5.0,8,2.0,209.0,,36.107546,-115.162805,2017-03-10 22:53:13.107941
17047666,8679996,Entire home/apt,,42,0,0.0,5,1.0,250.0,,36.113426,-115.194503,2017-03-10 22:53:13.104221
6754937,31870579,Entire home/apt,,16,51,5.0,8,2.0,209.0,,36.107317,-115.160514,2017-03-10 22:53:13.101480
7842296,785807,Entire home/apt,,41,3,5.0,4,1.0,299.0,,36.009284,-115.176617,2017-03-10 22:53:13.088562
15497810,43782388,Entire home/apt,,42,0,0.0,4,1.0,210.0,,36.123303,-115.184785,2017-03-10 22:53:13.084998
9029942,37064139,Entire home/apt,,16,13,4.5,4,1.0,299.0,,36.110379,-115.175829,2017-03-10 22:53:10.651103
14682492,59799144,Entire home/apt,,16,1,0.0,6,2.0,279.0,,36.105445,-115.170411,2017-03-10 22:53:10.644815
17576128,91320761,Entire home/apt,,16,0,0.0,4,1.0,205.0,,36.110949,-115.173586,2017-03-10 22:53:10.642553
13893881,24662836,Entire home/apt,,8,11,5.0,2,1.0,249.0,,36.099335,-115.219213,2017-03-10 22:53:10.640424
10344475,19139775,Entire home/apt,,16,0,0.0,4,1.0,275.0,,36.107183,-115.170329,2017-03-10 22:53:10.629729
7763657,785807,Entire home/apt,,41,5,5.0,4,1.0,299.0,,36.008731,-115.174763,2017-03-10 22:53:10.621153
10862077,43966608,Entire home/apt,,42,4,5.0,8,4.0,259.0,,36.120337,-115.269361,2017-03-10 22:53:05.358523
12956670,10876028,Entire home/apt,,8,36,4.5,8,4.0,233.0,,36.105568,-115.229149,2017-03-10 22:53:05.345960
1815600,2995822,Entire home/apt,,16,78,5.0,10,3.0,207.0,,36.108789,-115.160623,2017-03-10 22:53:04.068855
13972051,73776383,Entire home/apt,,16,0,0.0,4,1.0,299.0,,36.140306,-115.161723,2017-03-10 22:53:02.859778
13344104,43782388,Entire home/apt,,16,8,5.0,8,3.0,270.0,,36.107853,-115.160065,2017-03-10 22:53:00.157806
17639591,102269817,Entire home/apt,,21,0,0.0,5,2.0,279.0,,36.013355,-115.152059,2017-03-10 22:52:54.243489
16043771,96074262,Entire home/apt,,41,0,0.0,6,2.0,250.0,,36.034719,-115.17203,2017-03-10 22:52:54.213981
5190347,13222760,Entire home/apt,,34,21,5.0,12,4.0,253.0,,36.171624,-115.272394,2017-03-10 22:52:51.713002
5022339,7020957,Entire home/apt,,4,0,0.0,11,5.0,248.0,,36.302138,-115.314047,2017-03-10 22:52:49.556299
12437197,20029932,Entire home/apt,,4,1,0.0,10,4.0,300.0,,36.294779,-115.298352,2017-03-10 22:52:49.553346
12134489,11414003,Entire home/apt,,17,6,5.0,10,4.0,210.0,,36.282293,-115.10865,2017-03-10 22:52:49.547129
14826468,92716576,Entire home/apt,,28,1,0.0,4,3.0,249.0,,36.176744,-115.085277,2017-03-10 22:52:48.273836
14727664,63258857,Entire home/apt,,42,0,0.0,6,2.0,300.0,,36.10619,-115.182724,2017-03-10 22:52:48.268626
17383790,116314626,Entire home/apt,,41,0,0.0,10,4.0,225.0,,36.039867,-115.20288,2017-03-10 22:52:48.266363
5423604,19142820,Entire home/apt,,16,5,5.0,6,2.0,249.0,,36.109641,-115.174409,2017-03-10 22:52:48.260211
17481354,5634859,Entire home/apt,,42,0,0.0,6,2.0,300.0,,36.100934,-115.214352,2017-03-10 22:52:46.946862
4887327,23583185,Entire home/apt,,16,4,5.0,6,2.0,239.0,,36.117633,-115.16265,2017-03-10 22:52:46.938268
4099759,575684,Entire home/apt,,16,24,5.0,4,1.0,229.0,,36.10846,-115.172865,2017-03-10 22:52:46.930749
12795528,26521212,Entire home/apt,,42,4,5.0,8,3.0,249.0,,36.122138,-115.183611,2017-03-10 22:52:46.928473
16498786,65518248,Entire home/apt,,16,1,0.0,4,1.0,299.0,,36.107987,-115.161784,2017-03-10 22:52:46.921512
16618921,39631194,Entire home/apt,,41,1,0.0,5,1.0,250.0,,36.033105,-115.174095,2017-03-10 22:52:45.372137
17171264,41217300,Entire home/apt,,8,0,0.0,4,3.0,300.0,,36.097601,-115.211817,2017-03-10 22:52:45.369511
850029,2207130,Entire home/apt,,16,3,3.5,2,0.0,279.0,,36.105813,-115.173839,2017-03-10 22:52:45.359078
16004670,103058312,Entire home/apt,,34,2,0.0,10,4.0,205.0,,36.174047,-115.262212,2017-03-10 22:52:43.861201
8832044,11082501,Entire home/apt,,16,1,0.0,4,1.0,225.0,,36.109812,-115.175699,2017-03-10 22:52:43.853043
16407361,15936792,Entire home/apt,,42,2,0.0,8,4.0,239.0,,36.121604,-115.253325,2017-03-10 22:52:43.829523
16051190,104507435,Entire home/apt,,8,5,5.0,10,4.0,299.0,,36.095496,-115.229003,2017-03-10 22:52:42.320405
6991894,2440772,Entire home/apt,,42,47,4.5,10,4.0,210.0,,36.106711,-115.238453,2017-03-10 22:52:42.317488
13587625,49355443,Entire home/apt,,9,3,4.0,6,3.0,225.0,,36.110099,-115.294891,2017-03-10 22:52:42.299065
3738053,19108800,Entire home/apt,,1,15,5.0,12,4.0,225.0,,36.283235,-115.178383,2017-03-10 22:52:42.296477
14538033,34951708,Entire home/apt,,8,10,5.0,9,4.0,299.0,,36.051795,-115.252231,2017-03-10 22:52:42.291111
13450722,27498380,Entire home/apt,,5,10,5.0,12,4.0,299.0,,36.148147,-115.24399,2017-03-10 22:52:41.304853
5481209,9030279,Entire home/apt,,16,0,0.0,2,0.0,267.0,,36.139295,-115.159694,2017-03-10 22:52:41.300144
16982405,27498380,Entire home/apt,,5,0,0.0,8,4.0,299.0,,36.129711,-115.244112,2017-03-10 22:52:40.286690
10431367,37064139,Entire home/apt,,16,2,0.0,4,1.0,239.0,,36.108398,-115.172053,2017-03-10 22:52:40.282527
14336104,73776383,Entire home/apt,,16,1,0.0,2,0.0,230.0,,36.10909,-115.169221,2017-03-10 22:52:40.273897
11811275,55737146,Entire home/apt,,16,4,5.0,6,2.0,225.0,,36.106613,-115.169865,2017-03-10 22:52:40.268734
16619455,39631194,Entire home/apt,,8,1,0.0,5,1.0,220.0,,36.098727,-115.212927,2017-03-10 22:52:40.264943
