room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
16883474,1507,62931418,Shared room,,Las Vegas,,20,0,0.0,2,1.0,,50.0,,2017-07-20 07:58:10.656126,36.105221,-115.100231,0101000020E6100000E7C2482F6AC65CC01CEDB8E1770D4240
16741838,1507,83193811,Shared room,,Las Vegas,,2,4,4.5,2,1.0,,40.0,,2017-07-20 07:58:10.653540,36.142745,-115.312783,0101000020E6100000AAEFFCA204D45CC07155D97745124240
16535072,1507,104279103,Shared room,,Las Vegas,,41,3,5.0,1,1.0,,57.0,,2017-07-20 07:58:10.650906,36.021636,-115.178975,0101000020E61000004DF38E5374CB5CC04835ECF7C4024240
17659516,1507,120182701,Shared room,,Las Vegas,,15,2,0.0,3,1.0,,52.0,,2017-07-20 07:58:10.647937,36.146666,-115.108679,0101000020E6100000C4B0C398F4C65CC0B3B794F3C5124240
15206102,1507,96523973,Shared room,,Las Vegas,,16,5,4.5,2,1.0,,44.0,,2017-07-20 07:58:10.640756,36.121808,-115.142747,0101000020E6100000892650C422C95CC012329067970F4240
18808602,1507,59822252,Shared room,,Las Vegas,,10,0,0.0,2,1.0,,45.0,,2017-07-20 07:58:10.635524,36.138384,-115.203578,0101000020E6100000D80B056C07CD5CC014252191B6114240
19634953,1507,138163808,Shared room,,Las Vegas,,19,1,0.0,2,1.0,,45.0,,2017-07-20 07:58:10.633333,36.05607,-114.954797,0101000020E61000006954E0641BBD5CC0B324404D2D074240
14417293,1507,62931418,Shared room,,Las Vegas,,20,4,5.0,6,1.0,,50.0,,2017-07-20 07:58:10.630577,36.106029,-115.102025,0101000020E6100000F697DD9387C65CC0BBB6B75B920D4240
13569540,1507,34392625,Shared room,,Las Vegas,,10,5,4.5,1,1.0,,59.0,,2017-07-20 07:58:10.628170,36.141147,-115.202511,0101000020E61000002385B2F0F5CC5CC0D976DA1A11124240
16529864,1507,108709265,Shared room,,Las Vegas,,22,0,0.0,2,1.0,,45.0,,2017-07-20 07:58:10.624526,35.984503,-114.986771,0101000020E61000000A698D4127BF5CC02DE8BD3104FE4140
18462062,1507,101006951,Shared room,,Las Vegas,,10,1,0.0,2,1.0,,50.0,,2017-07-20 07:58:10.621778,36.16227,-115.204055,0101000020E610000075E5B33C0FCD5CC09B8F6B43C5144240
19389512,1507,44022056,Shared room,,Las Vegas,,20,0,0.0,1,1.0,,51.0,,2017-07-20 07:58:10.619170,36.11289,-115.128062,0101000020E61000001077F52A32C85CC0D105F52D730E4240
17826274,1507,120539862,Shared room,,Las Vegas,,42,2,0.0,2,1.0,,56.0,,2017-07-20 07:58:10.614997,36.108627,-115.21042,0101000020E6100000289B728577CD5CC0363B527DE70D4240
13508706,1507,33280346,Shared room,,Las Vegas,,16,5,4.5,1,1.0,,49.0,,2017-07-20 07:58:10.605596,36.134113,-115.158612,0101000020E61000003430F2B226CA5CC0F67B629D2A114240
3655788,1507,65101,Shared room,,Las Vegas,,42,70,5.0,1,1.0,,45.0,,2017-07-20 07:58:10.602112,36.116621,-115.201756,0101000020E61000006571FF91E9CC5CC06F83DA6FED0E4240
15701350,1507,15021446,Shared room,,Las Vegas,,3,3,5.0,2,1.0,,40.0,,2017-07-20 07:58:08.870022,36.231192,-115.227841,0101000020E610000007EC6AF294CE5CC0658C0FB3971D4240
9880414,1507,27623686,Shared room,,Las Vegas,,42,16,4.5,2,1.0,,38.0,,2017-07-20 07:58:08.859323,36.113903,-115.187022,0101000020E61000007B681F2BF8CB5CC049F59D5F940E4240
19314705,1507,28081475,Shared room,,Las Vegas,,35,1,0.0,3,1.0,,29.0,,2017-07-20 07:58:08.856642,36.006605,-115.266813,0101000020E61000007349D57613D15CC0BB7EC16ED8004240
13564672,1507,33280346,Shared room,,Las Vegas,,16,1,0.0,2,1.0,,30.0,,2017-07-20 07:58:08.852812,36.132927,-115.159867,0101000020E61000006B2DCC423BCA5CC0B1E07EC003114240
16403269,1507,34546002,Shared room,,Las Vegas,,42,1,0.0,16,1.0,,20.0,,2017-07-20 07:58:07.981241,36.12026,-115.211318,0101000020E610000098C3EE3B86CD5CC02C82FFAD640F4240
15604838,1507,37722860,Shared room,,Las Vegas,,41,1,0.0,2,1.0,,25.0,,2017-07-20 07:58:07.979002,36.002859,-115.210449,0101000020E6100000751E15FF77CD5CC0E8BF07AF5D004240
14339294,1507,29112012,Shared room,,Las Vegas,,16,1,0.0,1,1.0,,21.0,,2017-07-20 07:58:07.976566,36.127562,-115.11973,0101000020E6100000689604A8A9C75CC02E1B9DF353104240
10582806,1507,22423707,Shared room,,Las Vegas,,10,4,5.0,1,1.0,,18.0,,2017-07-20 07:58:07.968280,36.129335,-115.203215,0101000020E6100000A0C37C7901CD5CC0349D9D0C8E104240
19193566,1507,34408303,Shared room,,Las Vegas,,16,1,0.0,1,1.0,,15.0,,2017-07-20 07:58:07.963915,36.158089,-115.145417,0101000020E610000013D21A834EC95CC0BD6DA6423C144240
15853402,1507,61027465,Shared room,,Las Vegas,,20,3,3.5,1,1.0,,35.0,,2017-07-20 07:58:07.958161,36.098225,-115.12649,0101000020E61000005951836918C85CC0265305A3920C4240
9407426,1507,34546002,Shared room,,Las Vegas,,42,10,5.0,16,1.0,,25.0,,2017-07-20 07:58:07.953483,36.121919,-115.21285,0101000020E6100000083D9B559FCD5CC069E1B20A9B0F4240
9404240,1507,34546002,Shared room,,Las Vegas,,42,11,5.0,16,1.0,,25.0,,2017-07-20 07:58:07.950373,36.120369,-115.212566,0101000020E6100000758F6CAE9ACD5CC0E2395B40680F4240
9393679,1507,34546002,Shared room,,Las Vegas,,42,17,5.0,16,1.0,,25.0,,2017-07-20 07:58:07.947265,36.122031,-115.212046,0101000020E6100000D9CF622992CD5CC0910C39B69E0F4240
14339634,1507,29112012,Shared room,,Las Vegas,,15,3,3.5,1,1.0,,21.0,,2017-07-20 07:58:07.938035,36.127802,-115.117811,0101000020E6100000FB0626378AC75CC0842EE1D05B104240
17014191,1507,113482723,Shared room,,Las Vegas,,16,4,5.0,2,1.0,,32.0,,2017-07-20 07:58:07.935257,36.145593,-115.16257,0101000020E6100000E353008C67CA5CC065C39ACAA2124240
13066456,1507,36357506,Shared room,,Las Vegas,,10,12,4.5,16,1.0,,20.0,,2017-07-20 07:58:07.932027,36.142779,-115.186881,0101000020E61000009ACFB9DBF5CB5CC01DC70F9546124240
19315106,1507,28081475,Shared room,,Las Vegas,,35,1,0.0,1,1.0,,19.0,,2017-07-20 07:58:07.929838,36.00677,-115.266702,0101000020E6100000C7F143A511D15CC0064CE0D6DD004240
14339851,1507,29112012,Shared room,,Las Vegas,,16,3,4.5,1,1.0,,21.0,,2017-07-20 07:58:07.926712,36.128516,-115.119381,0101000020E6100000E2B034F0A3C75CC0A181583673104240
14283488,1507,13759047,Shared room,,Las Vegas,,16,9,4.5,8,1.0,,22.0,,2017-07-20 07:58:06.426755,36.131994,-115.11919,0101000020E6100000A80018CFA0C75CC055A2EC2DE5104240
9849544,1507,48824451,Shared room,,Las Vegas,,16,36,4.5,3,1.0,,30.0,,2017-07-20 07:58:06.423590,36.124849,-115.140903,0101000020E6100000213A048E04C95CC01AF8510DFB0F4240
9410714,1507,34546002,Shared room,,Las Vegas,,42,10,5.0,16,1.0,,25.0,,2017-07-20 07:58:06.421000,36.121349,-115.212149,0101000020E6100000433866D993CD5CC07F33315D880F4240
14339970,1507,29112012,Shared room,,Las Vegas,,16,5,4.0,8,1.0,,21.0,,2017-07-20 07:58:06.417319,36.128082,-115.118774,0101000020E61000005E6743FE99C75CC0679AB0FD64104240
9397067,1507,34546002,Shared room,,Las Vegas,,42,11,5.0,16,1.0,,25.0,,2017-07-20 07:58:06.412292,36.121733,-115.212425,0101000020E610000094F6065F98CD5CC007EC6AF2940F4240
7903704,1507,22372667,Shared room,,Las Vegas,,35,22,4.5,3,1.0,,27.0,,2017-07-20 07:58:06.407387,36.013268,-115.288287,0101000020E61000002A37514B73D25CC0AA0A0DC4B2014240
14339016,1507,29112012,Shared room,,Las Vegas,,15,12,4.0,1,1.0,,21.0,,2017-07-20 07:58:06.404257,36.129655,-115.118449,0101000020E61000009C4F1DAB94C75CC0A661F88898104240
18787134,1507,11226,Shared room,,Las Vegas,,5,0,0.0,1,1.0,,15.0,,2017-07-20 07:58:06.401237,36.138575,-115.226901,0101000020E6100000809BC58B85CE5CC088855AD3BC114240
19703294,1507,138234637,Shared room,,Las Vegas,,10,1,0.0,3,1.0,,18.0,,2017-07-20 07:58:06.398929,36.150496,-115.217484,0101000020E6100000CFD90242EBCD5CC0E316F37343134240
14386434,1507,9370403,Shared room,,Las Vegas,,8,15,4.0,1,1.0,,10.0,,2017-07-20 07:58:06.394446,36.09276,-115.230744,0101000020E6100000E36F7B82C4CE5CC04030478FDF0B4240
9390636,1507,34546002,Shared room,,Las Vegas,,42,22,5.0,16,1.0,,25.0,,2017-07-20 07:58:06.391207,36.12204,-115.212809,0101000020E6100000D8D2A3A99ECD5CC0E466B8019F0F4240
14363019,1507,9370403,Shared room,,Las Vegas,,8,13,4.5,1,1.0,,10.0,,2017-07-20 07:58:06.388656,36.093032,-115.23145,0101000020E6100000302AA913D0CE5CC0A1BDFA78E80B4240
13223371,1507,22542106,Shared room,,Las Vegas,,16,1,0.0,1,1.0,,14.0,,2017-07-20 07:58:04.767433,36.125715,-115.140656,0101000020E61000001EFF058200C95CC0EECEDA6D17104240
17388410,1507,53183649,Shared room,,Las Vegas,,6,8,3.5,2,1.0,,20.0,,2017-07-20 07:58:04.764527,36.195633,-115.195343,0101000020E61000002920ED7F80CC5CC05A828C800A194240
19365114,1507,95204241,Shared room,,Las Vegas,,16,0,0.0,2,1.0,,20.0,,2017-07-20 07:58:04.762239,36.125159,-115.143082,0101000020E61000005DA9674128C95CC068E6C93505104240
12054897,1507,64560475,Shared room,,Las Vegas,,1,2,0.0,2,1.0,,39.0,,2017-07-20 07:58:04.752276,36.254818,-115.198187,0101000020E610000083DF8618AFCC5CC0503750E09D204240
14370980,1507,9370403,Shared room,,Las Vegas,,8,14,3.5,2,1.0,,20.0,,2017-07-20 07:58:04.750003,36.090785,-115.23153,0101000020E6100000BF823463D1CE5CC0D2FBC6D79E0B4240
18120195,1507,119828521,Shared room,,Las Vegas,,11,1,0.0,1,1.0,,35.0,,2017-07-20 07:58:04.746975,36.16447,-115.135931,0101000020E6100000CEE0EF17B3C85CC029965B5A0D154240
19140455,1507,59822252,Shared room,,Las Vegas,,10,0,0.0,2,1.0,,35.0,,2017-07-20 07:58:04.738890,36.1379,-115.202054,0101000020E6100000AA81E673EECC5CC0280F0BB5A6114240
13606138,1507,77835291,Shared room,,Las Vegas,,42,4,4.5,2,1.0,,20.0,,2017-07-20 07:58:04.736335,36.103717,-115.253334,0101000020E6100000C03DCF9F36D05CC006854199460D4240
10207974,1507,9815622,Shared room,,Las Vegas,,18,1,0.0,1,1.0,,25.0,,2017-07-20 07:58:04.733427,36.087698,-115.026443,0101000020E6100000520DFB3DB1C15CC05AF624B0390B4240
17575492,1507,34408303,Shared room,,Las Vegas,,16,9,5.0,1,1.0,,20.0,,2017-07-20 07:58:04.730787,36.153757,-115.146179,0101000020E61000002B172AFF5AC95CC0FA43334FAE134240
18923595,1507,131899254,Shared room,,Las Vegas,,8,0,0.0,4,1.0,,38.0,,2017-07-20 07:58:04.727895,36.096715,-115.21341,0101000020E6100000EBA86A82A8CD5CC02E043928610C4240
14363770,1507,9370403,Shared room,,Las Vegas,,8,6,4.0,1,1.0,,10.0,,2017-07-20 07:58:04.725188,36.093273,-115.230692,0101000020E6100000BADC60A8C3CE5CC0C74CA25EF00B4240
13110859,1507,48080639,Shared room,,Las Vegas,,8,50,4.5,4,1.0,,18.0,,2017-07-20 07:58:04.721949,36.086505,-115.220383,0101000020E61000000A664CC11ACE5CC062F88898120B4240
17559066,1507,34408303,Shared room,,Las Vegas,,16,17,5.0,1,1.0,,20.0,,2017-07-20 07:58:04.719230,36.153524,-115.14605,0101000020E61000002C6519E258C95CC05793A7ACA6134240
14363960,1507,9370403,Shared room,,Las Vegas,,8,13,5.0,1,1.0,,15.0,,2017-07-20 07:58:03.495400,36.090794,-115.229621,0101000020E6100000635E471CB2CE5CC0265646239F0B4240
17850817,1507,34408303,Shared room,,Las Vegas,,16,13,5.0,1,1.0,,20.0,,2017-07-20 07:58:03.492411,36.153752,-115.145907,0101000020E61000007A50508A56C95CC0E8D84125AE134240
9391572,1507,34546002,Shared room,,Las Vegas,,42,21,5.0,16,1.0,,25.0,,2017-07-20 07:58:03.485335,36.121397,-115.212097,0101000020E61000001AA54BFF92CD5CC0906AD8EF890F4240
12587001,1507,13759047,Shared room,,Las Vegas,,16,3,4.5,2,1.0,,18.0,,2017-07-20 07:58:03.469397,36.128699,-115.139002,0101000020E61000000805A568E5C85CC09203763579104240
13915910,1507,29112012,Shared room,,Las Vegas,,15,19,4.5,1,1.0,,21.0,,2017-07-20 07:58:03.466379,36.131102,-115.116515,0101000020E6100000959F54FB74C75CC0583849F3C7104240
18897933,1507,34408303,Shared room,,Las Vegas,,11,0,0.0,1,1.0,,20.0,,2017-07-20 07:58:03.456591,36.158888,-115.147675,0101000020E6100000F5DBD78173C95CC009DD257156144240
9393329,1507,34546002,Shared room,,Las Vegas,,42,43,5.0,16,1.0,,25.0,,2017-07-20 07:58:03.452956,36.121708,-115.204985,0101000020E6100000EACA67791ECD5CC0AED4B320940F4240
11164237,1507,58071990,Shared room,,Las Vegas,,16,21,4.5,2,1.0,,31.0,,2017-07-20 07:58:03.449900,36.119617,-115.144817,0101000020E6100000E9B985AE44C95CC0D7851F9C4F0F4240
13915545,1507,13759047,Shared room,,Las Vegas,,16,5,5.0,8,1.0,,21.0,,2017-07-20 07:58:03.445588,36.129384,-115.139798,0101000020E6100000F5824F73F2C85CC01650A8A78F104240
9397616,1507,34546002,Shared room,,Las Vegas,,42,39,5.0,16,1.0,,25.0,,2017-07-20 07:58:03.443167,36.120062,-115.211157,0101000020E61000009354A69883CD5CC005BF0D315E0F4240
9368773,1507,34546002,Shared room,,Las Vegas,,42,40,5.0,16,1.0,,25.0,,2017-07-20 07:58:03.440087,36.12003,-115.212203,0101000020E61000003D47E4BB94CD5CC0FA449E245D0F4240
7094198,1507,21664885,Shared room,,Las Vegas,,16,71,4.5,2,1.0,,25.0,,2017-07-20 07:58:03.434356,36.120704,-115.150739,0101000020E6100000D5CE30B5A5C95CC08A3F8A3A730F4240
12993474,1507,13759047,Shared room,,Las Vegas,,15,11,4.5,8,1.0,,21.0,,2017-07-20 07:58:03.430940,36.130823,-115.115995,0101000020E6100000F8DF4A766CC75CC04548DDCEBE104240
16567122,1507,13248072,Shared room,,Las Vegas,,42,20,5.0,2,1.0,,29.0,,2017-07-20 07:58:03.427544,36.111055,-115.264123,0101000020E6100000C5C72764E7D05CC05587DC0C370E4240
7900941,1507,41659507,Shared room,,Las Vegas,,18,16,4.5,2,1.0,,28.0,,2017-07-20 07:58:01.943053,36.073028,-115.08601,0101000020E61000004148163081C55CC09DD843FB58094240
14386108,1507,9370403,Shared room,,Las Vegas,,8,21,4.5,1,1.0,,17.0,,2017-07-20 07:58:01.939796,36.093186,-115.233816,0101000020E6100000055262D7F6CE5CC0F838D384ED0B4240
14364190,1507,9370403,Shared room,,Las Vegas,,8,16,4.5,1,1.0,,14.0,,2017-07-20 07:58:01.936558,36.091001,-115.23292,0101000020E610000065A54929E8CE5CC09F73B7EBA50B4240
14936827,1507,37737484,Shared room,,Las Vegas,,20,21,4.5,1,1.0,,26.0,,2017-07-20 07:58:01.933017,36.099315,-115.13663,0101000020E6100000C269C18BBEC85CC049809A5AB60C4240
17668673,1507,34408303,Shared room,,Las Vegas,,16,27,5.0,1,1.0,,20.0,,2017-07-20 07:58:01.929470,36.153593,-115.145992,0101000020E6100000925ED4EE57C95CC080F277EFA8134240
15868759,1507,38411820,Shared room,,Las Vegas,,21,18,4.5,3,1.0,,30.0,,2017-07-20 07:58:01.925328,36.046003,-115.117935,0101000020E610000071033E3F8CC75CC04A42226DE3054240
12797907,1507,66676797,Shared room,,Las Vegas,,20,40,5.0,1,1.0,,35.0,,2017-07-20 07:58:01.922777,36.110621,-115.131411,0101000020E61000006BD5AE0969C85CC01BA034D4280E4240
14637472,1507,38411820,Shared room,,Las Vegas,,21,14,5.0,3,1.0,,30.0,,2017-07-20 07:58:01.919346,36.045412,-115.118412,0101000020E61000000EDDEC0F94C75CC0486C770FD0054240
13112904,1507,9370403,Shared room,,Las Vegas,,8,36,4.5,1,1.0,,10.0,,2017-07-20 07:58:01.916251,36.09089,-115.233298,0101000020E6100000390EBC5AEECE5CC048C49448A20B4240
16600508,1507,52639085,Shared room,,Las Vegas,,3,4,5.0,1,1.0,,14.0,,2017-07-20 07:58:01.912798,36.195311,-115.229803,0101000020E61000007461A417B5CE5CC047C66AF3FF184240
7059033,1507,5539754,Shared room,,Las Vegas,,18,92,5.0,2,1.0,,25.0,,2017-07-20 07:58:01.909506,36.075596,-115.016055,0101000020E6100000FCFB8C0B07C15CC0ADDA3521AD094240
